14.467,1.497, 0
14.485,1.500, 0
14.502,1.516, 0
14.520,1.513, 0
14.538,1.513, 0
14.555,1.510, 0
14.573,1.500, 0
14.591,1.503, 0
14.608,1.500, 0
14.626,1.503, 0
14.644,1.500, 0
14.661,1.523, 0
14.679,1.526, 0
14.697,1.513, 0
14.715,1.519, 0
14.732,1.519, 0
14.750,1.510, 0
14.768,1.513, 0
14.785,1.513, 0
14.803,1.500, 0
14.821,1.487, 0
14.838,1.471, 0
14.856,1.468, 0
14.874,1.458, 0
14.891,1.458, 3
14.909,1.465, 3
14.927,1.468, 3
14.944,1.481, 3
14.962,1.474, 3
14.980,1.477, 3
14.997,1.477, 3
15.015,1.487, 3
15.033,1.523, 3
15.050,1.574, 3
15.068,1.610, 3
15.086,1.635, 3
15.103,1.616, 3
15.121,1.594, 3
15.139,1.555, 3
15.157,1.535, 3
15.174,1.516, 3
15.192,1.500, 3
15.210,1.484, 3
15.227,1.481, 3
15.245,1.474, 3
15.263,1.465, 3
15.280,1.468, 3
15.298,1.465, 3
15.316,1.465, 3
15.333,1.474, 3
15.351,1.461, 3
15.369,1.474, 3
15.386,1.442, 3
15.404,1.461, 3
15.422,1.468, 3
15.439,1.465, 3
15.457,1.455, 3
15.475,1.452, 3
15.492,1.468, 3
15.510,1.465, 3
15.528,1.458, 3
15.545,1.455, 3
15.563,1.471, 3
15.581,1.461, 3
15.599,1.465, 3
15.616,1.452, 3
15.634,1.442, 3
15.652,1.442, 3
15.669,1.445, 3
15.687,1.448, 3
15.705,1.452, 3
15.722,1.455, 3
15.740,1.452, 3
15.758,1.452, 3
15.775,1.465, 3
15.793,1.455, 3
15.811,1.471, 3
15.828,1.471, 3
15.846,1.471, 3
15.864,1.474, 3
15.881,1.458, 0
15.899,1.494, 0
15.917,1.471, 0
15.934,1.506, 0
15.952,1.477, 0
15.970,1.477, 0
15.987,1.474, 0
16.005,1.477, 0
16.023,1.490, 0
16.041,1.490, 0
16.058,1.477, 0
16.076,1.468, 0
16.094,1.468, 0
16.111,1.465, 0
16.129,1.465, 0
16.147,1.468, 0
16.164,1.487, 0
16.182,1.477, 0
16.200,1.471, 0
16.217,1.481, 0
16.235,1.477, 0
16.253,1.474, 0
16.270,1.490, 0
16.288,1.484, 0
16.306,1.497, 0
16.323,1.503, 0
16.341,1.506, 0
16.359,1.497, 0
16.376,1.494, 0
16.394,1.497, 0
16.412,1.503, 0
16.429,1.490, 0
16.447,1.490, 0
16.465,1.506, 0
16.483,1.510, 0
16.500,1.490, 0
16.518,1.506, 0
16.536,1.506, 0
16.553,1.490, 0
16.571,1.494, 0
16.589,1.490, 0
16.606,1.490, 0
16.624,1.500, 0
16.642,1.481, 0
16.659,1.500, 0
16.677,1.494, 0
16.695,1.490, 0
16.712,1.487, 0
16.730,1.500, 0
16.748,1.506, 0
16.765,1.506, 0
16.783,1.494, 0
16.801,1.487, 0
16.818,1.497, 0
16.836,1.494, 0
16.854,1.481, 0
16.871,1.477, 0
16.889,1.458, 0
16.907,1.481, 0
16.925,1.481, 0
16.942,1.487, 0
16.960,1.490, 0
16.978,1.500, 0
16.995,1.500, 0
17.013,1.497, 0
17.031,1.497, 0
17.048,1.500, 0
17.066,1.513, 0
17.084,1.513, 0
17.101,1.503, 0
17.119,1.506, 0
17.137,1.513, 0
17.154,1.503, 0
17.172,1.542, 0
17.190,1.523, 0
17.207,1.513, 0
17.225,1.513, 0
17.243,1.516, 0
17.260,1.523, 0
17.278,1.519, 0
17.296,1.519, 0
17.313,1.519, 0
17.331,1.513, 0
17.349,1.516, 0
17.367,1.516, 0
17.384,1.510, 0
17.402,1.513, 0
17.420,1.506, 0
17.437,1.506, 0
17.455,1.513, 0
17.473,1.516, 0
17.490,1.506, 0
17.508,1.513, 0
17.526,1.510, 0
17.543,1.513, 0
17.561,1.506, 0
17.579,1.510, 0
17.596,1.503, 0
17.614,1.500, 0
17.632,1.497, 0
17.649,1.500, 0
17.667,1.494, 0
17.685,1.503, 0
17.702,1.497, 0
17.720,1.494, 0
17.738,1.490, 0
17.755,1.500, 0
17.773,1.477, 0
17.791,1.494, 0
17.809,1.490, 0
17.826,1.497, 0
17.844,1.500, 0
17.862,1.494, 0
17.879,1.484, 0
17.897,1.494, 0
17.915,1.487, 0
17.932,1.490, 0
17.950,1.481, 0
17.968,1.481, 0
17.985,1.474, 0
18.003,1.477, 0
18.021,1.481, 0
18.038,1.481, 0
18.056,1.481, 0
18.074,1.465, 0
18.091,1.461, 0
18.109,1.465, 0
18.127,1.468, 0
18.144,1.477, 0
18.162,1.477, 0
18.180,1.477, 0
18.197,1.477, 0
18.215,1.484, 0
18.233,1.481, 0
18.251,1.494, 0
18.268,1.497, 0
18.286,1.497, 0
18.304,1.500, 0
18.321,1.497, 0
18.339,1.494, 0
18.357,1.494, 0
18.374,1.490, 0
18.392,1.506, 0
18.410,1.506, 0
18.427,1.506, 0
18.445,1.510, 0
18.463,1.519, 0
18.480,1.523, 0
18.498,1.516, 0
18.516,1.516, 0
18.533,1.513, 0
18.551,1.516, 0
18.569,1.500, 0
18.586,1.510, 0
18.604,1.506, 0
18.622,1.500, 0
18.639,1.497, 0
18.657,1.497, 0
18.675,1.500, 0
18.693,1.494, 0
18.710,1.494, 0
18.728,1.494, 0
18.746,1.487, 0
18.763,1.497, 0
18.781,1.474, 0
18.799,1.481, 0
18.816,1.484, 0
18.834,1.477, 0
18.852,1.477, 0
18.869,1.474, 0
18.887,1.471, 0
18.905,1.461, 0
18.922,1.468, 0
18.940,1.465, 0
18.958,1.445, 0
18.975,1.455, 0
18.993,1.452, 0
19.011,1.455, 0
19.028,1.452, 0
19.046,1.455, 0
19.064,1.458, 0
19.081,1.461, 0
19.099,1.465, 0
19.117,1.471, 0
19.135,1.477, 0
19.152,1.474, 0
19.170,1.465, 0
19.188,1.477, 0
19.205,1.439, 0
19.223,1.452, 0
19.241,1.448, 0
19.258,1.458, 0
19.276,1.455, 0
19.294,1.452, 0
19.311,1.448, 0
19.329,1.448, 0
19.347,1.448, 0
19.364,1.461, 0
19.382,1.465, 0
19.400,1.465, 0
19.417,1.471, 0
19.435,1.484, 0
19.453,1.481, 0
19.470,1.494, 0
19.488,1.487, 0
19.506,1.503, 0
19.523,1.497, 0
19.541,1.510, 0
19.559,1.516, 0
19.577,1.519, 0
19.594,1.523, 0
19.612,1.516, 0
19.630,1.510, 0
19.647,1.513, 0
19.665,1.516, 0
19.683,1.513, 0
19.700,1.523, 0
19.718,1.510, 0
19.736,1.497, 0
19.753,1.503, 0
19.771,1.506, 0
19.789,1.510, 0
19.806,1.516, 0
19.824,1.516, 0
19.842,1.510, 0
19.859,1.503, 0
19.877,1.503, 0
19.895,1.510, 0
19.912,1.513, 0
19.930,1.510, 0
19.948,1.516, 0
19.965,1.500, 0
19.983,1.497, 0
20.001,1.497, 0
20.019,1.500, 0
20.036,1.497, 0
20.054,1.490, 0
20.072,1.500, 0
20.089,1.500, 0
20.107,1.497, 0
20.125,1.497, 0
20.142,1.484, 0
20.160,1.487, 0
20.178,1.487, 0
20.195,1.484, 0
20.213,1.487, 0
20.231,1.487, 0
20.248,1.497, 0
20.266,1.487, 0
20.284,1.490, 0
20.301,1.497, 0
20.319,1.510, 0
20.337,1.500, 0
20.354,1.500, 0
20.372,1.503, 0
20.390,1.503, 0
20.407,1.490, 0
20.425,1.497, 0
20.443,1.481, 0
20.461,1.487, 0
20.478,1.481, 0
20.496,1.494, 0
20.514,1.477, 0
20.531,1.481, 0
20.549,1.481, 0
20.567,1.471, 0
20.584,1.465, 0
20.602,1.468, 0
20.620,1.468, 0
20.637,1.461, 0
20.655,1.458, 0
20.673,1.452, 0
20.690,1.452, 0
20.708,1.448, 0
20.726,1.439, 0
20.743,1.448, 0
20.761,1.455, 0
20.779,1.465, 0
20.796,1.468, 0
20.814,1.471, 0
20.832,1.474, 0
20.849,1.471, 0
20.867,1.474, 0
20.885,1.471, 3
20.903,1.468, 3
20.920,1.471, 3
20.938,1.481, 3
20.956,1.477, 3
20.973,1.481, 3
20.991,1.477, 3
21.009,1.468, 3
21.026,1.490, 3
21.044,1.510, 3
21.062,1.535, 3
21.079,1.542, 3
21.097,1.539, 3
21.115,1.526, 3
21.132,1.506, 3
21.150,1.490, 3
21.168,1.468, 3
21.185,1.465, 3
21.203,1.455, 3
21.221,1.455, 3
21.238,1.455, 3
21.256,1.448, 3
21.274,1.445, 3
21.291,1.445, 3
21.309,1.445, 3
21.327,1.435, 3
21.345,1.442, 3
21.362,1.445, 3
21.380,1.455, 3
21.398,1.455, 3
21.415,1.448, 3
21.433,1.445, 3
21.451,1.442, 3
21.468,1.445, 3
21.486,1.426, 3
